time,month,hours_after_sunset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number
2018-01-31 23:13:00,1,6.0,102,1.557377049,0.0,0
2018-01-31 23:43:00,1,6.5,100,1.06557377,0.0,0
2018-01-02 00:13:00,2,7.0,88,0.573770492,0.0,0
2018-01-02 00:43:00,2,7.5,70,0.163934426,0.0,0
2018-01-02 16:14:00,2,-1.0,17,4.0,0.0,0
2018-01-02 16:44:00,2,-0.5,58,4.0,0.0,0
2018-01-02 17:14:00,2,0.0,29,4.0,0.0,0
2018-01-02 17:44:00,2,0.5,25,4.0,0.0,0
2018-01-02 18:14:00,2,1.0,41,4.0,0.0,0
2018-01-02 18:44:00,2,1.5,48,3.951877314,0.0,0
2018-01-02 19:14:00,2,2.0,46,3.540983607,0.0,0
2018-01-02 19:44:00,2,2.5,43,3.090428345,0.0,0
2018-01-02 20:14:00,2,3.0,56,3.0,0.0,0
2018-01-02 20:44:00,2,3.5,54,3.0,0.0,0
2018-01-02 21:14:00,2,4.0,65,3.0,0.0,0
2018-01-02 21:44:00,2,4.5,57,2.944473823,0.0,0
2018-01-02 22:14:00,2,5.0,81,2.524590164,0.0,0
2018-01-02 22:44:00,2,5.5,72,2.080909572,0.0,0
2018-01-02 23:14:00,2,6.0,74,2.0,0.0,0
2018-01-02 23:44:00,2,6.5,68,1.944473823,0.0,0
2018-02-02 00:14:00,2,7.0,57,1.524590164,3.683333333,1
2018-02-02 00:44:00,2,7.5,60,1.03198484,0.466666667,1
2018-02-02 01:14:00,2,8.0,51,0.533333333,0.0,0
2018-02-02 01:44:00,2,8.5,33,0.141666667,0.0,0
2018-02-02 02:14:00,2,9.0,29,0.0,0.0,0
2018-02-02 02:44:00,2,9.5,5,0.0,0.0,0
2018-02-02 17:15:00,2,0.0,12,4.0,0.0,0
2018-02-02 17:45:00,2,0.5,39,4.0,0.45,2
2018-02-02 18:15:00,2,1.0,46,4.0,0.133333333,1
2018-02-02 18:45:00,2,1.5,45,4.0,0.0,0
2018-02-02 19:15:00,2,2.0,66,3.810569664,0.0,0
2018-02-02 19:45:00,2,2.5,56,3.193805765,0.0,0
2018-02-02 20:15:00,2,3.0,95,2.625,0.6,1
2018-02-02 20:45:00,2,3.5,74,2.089285714,0.0,0
2018-02-02 21:15:00,2,4.0,76,1.553571429,0.0,0
2018-02-02 21:45:00,2,4.5,76,1.031942428,0.0,0
2018-02-02 22:15:00,2,5.0,60,0.602739726,0.133333333,1
2018-02-02 22:45:00,2,5.5,23,0.198630137,5.816666667,1
2018-02-02 23:15:00,2,6.0,9,0.0,0.0,0
2018-02-02 23:45:00,2,6.5,8,0.0,0.0,0
2018-03-02 15:16:00,2,-2.0,1,4.0,0.0,0
2018-03-02 15:46:00,2,-1.5,11,4.0,0.0,0
2018-03-02 16:16:00,2,-1.0,14,4.0,0.0,0
2018-03-02 16:46:00,2,-0.5,48,4.0,0.0,0
2018-03-02 17:16:00,2,0.0,29,4.0,0.0,0
2018-03-02 17:46:00,2,0.5,34,3.949388209,0.666666667,1
2018-03-02 18:16:00,2,1.0,53,3.517241379,0.0,0
2018-03-02 18:46:00,2,1.5,67,3.066740823,0.0,0
2018-03-02 19:16:00,2,2.0,65,3.0,0.0,0
2018-03-02 19:46:00,2,2.5,87,2.94259158,0.0,0
2018-03-02 20:16:00,2,3.0,64,2.508474576,0.0,0
2018-03-02 20:46:00,2,3.5,83,2.001093494,0.0,0
2018-03-02 21:16:00,2,4.0,75,1.5,0.0,0
2018-03-02 21:46:00,2,4.5,92,1.064516129,0.0,0
2018-03-02 22:16:00,2,5.0,64,1.0,0.0,0
2018-03-02 22:46:00,2,5.5,43,1.0,0.0,0
2018-03-02 23:16:00,2,6.0,45,0.0,0.0,0
2018-03-02 23:46:00,2,6.5,19,0.0,0.0,0
2018-04-02 16:47:00,2,-0.5,41,4.0,0.0,0
2018-04-02 17:17:00,2,0.0,33,4.0,0.0,0
2018-04-02 17:47:00,2,0.5,54,4.0,0.0,0
2018-04-02 18:17:00,2,1.0,39,4.0,2.3,17
2018-04-02 18:47:00,2,1.5,83,3.933259177,0.733333333,3
2018-04-02 19:17:00,2,2.0,67,3.482758621,0.0,0
2018-04-02 19:47:00,2,2.5,59,3.050611791,0.0,0
2018-04-02 20:17:00,2,3.0,73,3.0,0.0,0
2018-04-02 20:47:00,2,3.5,62,3.0,0.0,0
2018-04-02 21:17:00,2,4.0,65,3.0,0.0,0
2018-04-02 21:47:00,2,4.5,87,2.948500283,0.0,0
2018-04-02 22:17:00,2,5.0,105,2.50877193,0.0,0
2018-04-02 22:47:00,2,5.5,104,1.985065178,0.0,0
2018-04-02 23:17:00,2,6.0,83,1.474576271,0.0,0
2018-04-02 23:47:00,2,6.5,94,0.967495899,0.0,0
2018-05-02 00:17:00,2,7.0,51,0.466666667,0.0,0
2018-05-02 00:47:00,2,7.5,26,0.108333333,0.0,0
2018-05-02 15:48:00,2,-1.5,2,4.0,0.0,0
2018-05-02 16:18:00,2,-1.0,31,4.0,0.0,0
2018-05-02 16:48:00,2,-0.5,53,4.0,0.0,0
2018-05-02 17:18:00,2,0.0,58,4.0,0.0,0
2018-05-02 17:48:00,2,0.5,40,4.0,0.0,0
2018-05-02 18:18:00,2,1.0,67,4.0,0.0,0
2018-05-02 18:48:00,2,1.5,45,3.911030177,0.0,0
2018-05-02 19:18:00,2,2.0,69,3.467741935,0.0,0
2018-05-02 19:48:00,2,2.5,86,3.054630593,0.0,0
2018-05-02 20:18:00,2,3.0,89,3.0,0.0,0
2018-05-02 20:48:00,2,3.5,73,2.909571655,0.0,0
2018-05-02 21:18:00,2,4.0,96,2.459016393,0.0,0
2018-05-02 21:48:00,2,4.5,98,2.048122686,0.0,0
2018-05-02 22:18:00,2,5.0,82,2.0,0.0,0
2018-05-02 22:48:00,2,5.5,67,1.917741935,1.966666667,2
2018-05-02 23:18:00,2,6.0,104,1.466666667,1.3,8
2018-05-02 23:48:00,2,6.5,62,1.048924731,0.0,0
2018-06-02 00:18:00,2,7.0,81,1.0,0.0,0
2018-06-02 00:48:00,2,7.5,62,0.926336062,0.0,0
2018-06-02 01:18:00,2,8.0,39,0.52238806,0.0,0
2018-06-02 01:48:00,2,8.5,14,0.149253731,0.0,0
2018-06-02 02:18:00,2,9.0,8,0.0,0.0,0
2018-06-02 02:48:00,2,9.5,3,0.0,0.0,0
2018-07-02 17:19:00,2,0.0,17,4.0,0.0,0
2018-07-02 17:49:00,2,0.5,53,4.0,0.25,1
2018-07-02 18:19:00,2,1.0,29,4.0,10.48333333,5
2018-07-02 18:49:00,2,1.5,46,4.0,0.633333333,1
2018-07-02 19:19:00,2,2.0,45,4.0,0.133333333,1
2018-07-02 19:49:00,2,2.5,42,3.901144641,0.0,0
2018-07-02 20:19:00,2,3.0,65,3.451612903,0.0,0
2018-07-02 20:49:00,2,3.5,64,3.047346514,0.0,0
2018-07-02 21:19:00,2,4.0,69,3.0,0.0,0
2018-07-02 21:49:00,2,4.5,60,2.933259177,0.65,1
2018-07-02 22:19:00,2,5.0,81,2.482758621,0.0,0
2018-07-02 22:49:00,2,5.5,65,2.050611791,2.433333333,2
2018-07-02 23:19:00,2,6.0,49,2.0,0.0,0
2018-07-02 23:49:00,2,6.5,58,2.0,0.0,0
2018-08-02 00:19:00,2,7.0,40,2.0,0.0,0
2018-08-02 00:49:00,2,7.5,45,1.92303339,0.0,0
2018-08-02 01:19:00,2,8.0,49,1.456140351,0.25,1
2018-08-02 01:49:00,2,8.5,53,1.037351443,4.166666667,2
2018-08-02 02:19:00,2,9.0,24,1.0,0.0,0
2018-08-02 02:49:00,2,9.5,27,1.0,0.0,0
2018-08-02 03:19:00,2,10.0,14,0.0,4.216666667,1
2018-08-02 03:49:00,2,10.5,19,0.0,0.0,0
2018-08-02 04:19:00,2,11.0,11,0.0,0.0,0
2018-08-02 04:49:00,2,11.5,5,0.0,0.0,0
2018-08-02 05:19:00,2,12.0,5,0.0,0.0,0
2018-08-02 05:49:00,2,12.5,1,0.0,0.0,0
2018-08-02 16:50:00,2,-0.5,2,4.0,0.0,0
2018-08-02 17:20:00,2,0.0,36,4.0,0.0,0
2018-08-02 17:50:00,2,0.5,9,4.0,0.0,0
2018-08-02 18:20:00,2,1.0,46,4.0,0.0,0
2018-08-02 18:50:00,2,1.5,45,4.0,0.0,0
2018-08-02 19:20:00,2,2.0,63,4.0,0.0,0
2018-08-02 19:50:00,2,2.5,50,3.913412564,0.0,0
2018-08-02 20:20:00,2,3.0,23,3.438596491,0.0,0
2018-08-02 20:50:00,2,3.5,32,3.031126203,0.0,0
2018-08-02 21:20:00,2,4.0,67,3.0,0.0,0
2018-08-02 21:50:00,2,4.5,70,3.0,0.0,0
2018-08-02 22:20:00,2,5.0,54,3.0,0.0,0
2018-08-02 22:50:00,2,5.5,60,2.887096774,0.0,0
2018-08-02 23:20:00,2,6.0,80,2.416666667,0.0,0
2018-08-02 23:50:00,2,6.5,38,2.029569892,1.0,4
2018-09-02 00:20:00,2,7.0,46,2.0,1.133333333,2
2018-09-02 00:50:00,2,7.5,41,2.0,0.55,1
2018-09-02 01:20:00,2,8.0,50,2.0,0.0,0
2018-09-02 01:50:00,2,8.5,27,1.888947647,0.766666667,2
2018-09-02 02:20:00,2,9.0,31,1.426229508,0.0,0
2018-09-02 02:50:00,2,9.5,31,1.034902168,0.0,0
2018-09-02 03:20:00,2,10.0,22,1.0,4.733333333,1
2018-09-02 03:50:00,2,10.5,17,1.0,1.066666667,2
2018-09-02 04:20:00,2,11.0,21,1.0,0.0,0
2018-09-02 04:50:00,2,11.5,3,1.0,0.0,0
2018-09-02 05:20:00,2,12.0,11,0.0,1.033333333,1
2018-09-02 05:50:00,2,12.5,2,0.0,0.45,1
2018-09-02 06:20:00,2,13.0,2,0.0,1.45,1
2018-09-02 16:51:00,2,-0.5,1,4.0,0.0,0
2018-09-02 17:21:00,2,0.0,8,4.0,0.0,0
2018-09-02 17:51:00,2,0.5,15,4.0,0.0,0
2018-09-02 18:21:00,2,1.0,21,4.0,0.0,0
2018-09-02 18:51:00,2,1.5,50,3.989704873,0.0,0
2018-09-02 19:21:00,2,2.0,80,3.574468085,0.0,0
2018-09-02 19:51:00,2,2.5,105,3.05353466,0.0,0
2018-09-02 20:21:00,2,3.0,64,3.0,0.0,0
2018-09-02 20:51:00,2,3.5,67,2.88518316,0.0,0
2018-09-02 21:21:00,2,4.0,79,2.406779661,0.0,0
2018-09-02 21:51:00,2,4.5,91,2.024603609,0.0,0
2018-09-02 22:21:00,2,5.0,90,2.0,0.0,0
2018-09-02 22:51:00,2,5.5,63,2.0,0.0,0
2018-09-02 23:21:00,2,6.0,73,2.0,0.0,0
2018-09-02 23:51:00,2,6.5,81,1.903225806,0.0,0
2018-10-02 00:21:00,2,7.0,83,1.421052632,4.1,3
2018-10-02 00:51:00,2,7.5,51,1.025466893,0.783333333,1
2018-10-02 01:21:00,2,8.0,53,1.0,0.0,0
2018-10-02 01:51:00,2,8.5,77,1.0,0.0,0
2018-10-02 02:21:00,2,9.0,43,1.0,0.0,0
2018-10-02 02:51:00,2,9.5,18,0.875806452,4.716666667,1
2018-10-02 03:21:00,2,10.0,41,0.4,0.0,0
2018-10-02 03:51:00,2,10.5,33,0.075,0.0,0
2018-10-02 04:21:00,2,11.0,34,0.0,0.0,0
2018-10-02 17:52:00,2,0.5,73,4.0,0.0,0
2018-10-02 18:22:00,2,1.0,49,4.0,0.0,0
2018-10-02 18:52:00,2,1.5,39,4.0,0.0,0
2018-10-02 19:22:00,2,2.0,47,4.0,0.25,1
2018-10-02 19:52:00,2,2.5,47,3.870455709,0.0,0
2018-10-02 20:22:00,2,3.0,75,3.412698413,0.0,0
2018-10-02 20:52:00,2,3.5,85,3.033794163,2.8,7
2018-10-02 21:22:00,2,4.0,92,3.0,3.633333333,8
2018-10-02 21:52:00,2,4.5,60,2.863978495,0.7,2
2018-10-02 22:22:00,2,5.0,75,2.383333333,0.0,0
2018-10-02 22:52:00,2,5.5,60,2.019354839,0.0,0
2018-10-02 23:22:00,2,6.0,45,2.0,0.0,0
2018-10-02 23:52:00,2,6.5,63,1.875806452,0.0,0
2018-11-02 00:22:00,2,7.0,70,1.4,1.566666667,1
2018-11-02 00:52:00,2,7.5,49,1.024193548,1.383333333,1
2018-11-02 01:22:00,2,8.0,56,1.0,0.0,0
2018-11-02 01:52:00,2,8.5,49,0.88320356,6.05,1
2018-11-02 02:22:00,2,9.0,51,0.396551724,0.0,0
2018-11-02 02:52:00,2,9.5,50,0.068965517,0.0,0
2018-11-02 03:22:00,2,10.0,36,0.0,0.0,0
2018-11-02 03:52:00,2,10.5,14,0.0,0.0,0
2018-11-02 04:22:00,2,11.0,6,0.0,0.0,0
2018-11-02 16:53:00,2,-0.5,6,4.0,0.0,0
2018-11-02 17:23:00,2,0.0,9,4.0,0.0,0
2018-11-02 17:53:00,2,0.5,13,4.0,0.0,0
2018-11-02 18:23:00,2,1.0,26,4.0,0.0,0
2018-11-02 18:53:00,2,1.5,56,3.920234604,0.0,0
2018-11-02 19:23:00,2,2.0,43,3.436363636,0.0,0
2018-11-02 19:53:00,2,2.5,56,3.026392962,0.0,0
2018-11-02 20:23:00,2,3.0,33,3.0,0.0,0
2018-11-02 20:53:00,2,3.5,52,3.0,0.0,0
2018-11-02 21:23:00,2,4.0,66,3.0,0.0,0
2018-11-02 21:53:00,2,4.5,46,2.860887097,0.0,0
2018-11-02 22:23:00,2,5.0,66,2.40625,0.0,0
2018-11-02 22:53:00,2,5.5,76,2.033266129,0.0,0
2018-11-02 23:23:00,2,6.0,66,2.0,0.0,0
2018-11-02 23:53:00,2,6.5,61,2.0,0.0,0
2018-12-02 00:23:00,2,7.0,54,2.0,0.0,0
2018-12-02 00:53:00,2,7.5,52,1.873701476,0.0,0
2018-12-02 01:23:00,2,8.0,35,1.389830508,0.0,0
2018-12-02 01:53:00,2,8.5,44,1.019682887,0.0,0
2018-12-02 02:23:00,2,9.0,39,1.0,0.0,0
2018-12-02 02:53:00,2,9.5,38,0.863978495,0.0,0
2018-12-02 03:23:00,2,10.0,11,0.383333333,9.266666667,1
2018-12-02 03:53:00,2,10.5,18,0.066666667,0.0,0
2018-12-02 04:23:00,2,11.0,2,0.0,0.0,0
2018-12-02 04:53:00,2,11.5,13,0.0,9.433333333,1
2018-12-02 05:23:00,2,12.0,8,0.0,0.0,0
2018-12-02 05:53:00,2,12.5,4,0.0,0.0,0
2018-12-02 06:23:00,2,13.0,2,0.0,0.0,0
2018-12-02 06:53:00,2,13.5,2,0.0,1.416666667,1
2018-12-02 16:24:00,2,-1.0,1,4.0,0.0,0
2018-12-02 16:54:00,2,-0.5,3,4.0,0.0,0
2018-12-02 17:24:00,2,0.0,7,4.0,0.0,0
2018-12-02 17:54:00,2,0.5,6,4.0,0.0,0
2018-12-02 18:24:00,2,1.0,28,4.0,0.0,0
2018-12-02 18:54:00,2,1.5,20,3.911866359,0.0,0
2018-12-02 19:24:00,2,2.0,49,3.428571429,0.0,0
2018-12-02 19:54:00,2,2.5,35,3.025921659,0.0,0
2018-12-02 20:24:00,2,3.0,61,3.0,0.0,0
2018-12-02 20:54:00,2,3.5,44,3.0,0.0,0
2018-12-02 21:24:00,2,4.0,44,3.0,0.0,0
2018-12-02 21:54:00,2,4.5,37,2.863978495,0.0,0
2018-12-02 22:24:00,2,5.0,58,2.383333333,0.0,0
2018-12-02 22:54:00,2,5.5,53,2.019354839,0.0,0
2018-12-02 23:24:00,2,6.0,40,2.0,0.0,0
2018-12-02 23:54:00,2,6.5,33,2.0,0.0,0
2018-02-13 00:24:00,2,7.0,36,2.0,1.65,1
2018-02-13 00:54:00,2,7.5,48,1.869269949,0.0,0
2018-02-13 01:24:00,2,8.0,29,1.368421053,0.0,0
2018-02-13 01:54:00,2,8.5,36,1.01188455,0.0,0
2018-02-13 02:24:00,2,9.0,29,1.0,0.0,0
2018-02-13 02:54:00,2,9.5,19,1.0,8.5,2
2018-02-13 03:24:00,2,10.0,15,1.0,3.35,2
2018-02-13 03:54:00,2,10.5,28,1.0,0.3,1
2018-02-13 04:24:00,2,11.0,20,0.0,0.0,0
2018-02-13 04:54:00,2,11.5,5,0.0,6.633333333,1
2018-02-13 05:54:00,2,12.5,4,0.0,0.0,0
2018-02-13 06:24:00,2,13.0,4,0.0,0.0,0
2018-02-13 15:55:00,2,-1.5,2,4.0,0.0,0
2018-02-13 16:25:00,2,-1.0,1,4.0,0.0,0
2018-02-13 16:55:00,2,-0.5,2,4.0,0.0,0
2018-02-13 17:25:00,2,0.0,1,4.0,0.0,0
2018-02-13 17:55:00,2,0.5,2,4.0,0.0,0
2018-02-13 18:25:00,2,1.0,15,4.0,0.0,0
2018-02-13 18:55:00,2,1.5,52,4.0,0.0,0
2018-02-13 19:25:00,2,2.0,53,4.0,0.0,0
2018-02-13 19:55:00,2,2.5,54,3.838709677,0.0,0
2018-02-13 20:25:00,2,3.0,72,3.35,0.0,0
2018-02-13 20:55:00,2,3.5,62,3.011290323,0.0,0
2018-02-13 21:25:00,2,4.0,62,3.0,0.0,0
2018-02-13 21:55:00,2,4.5,84,2.83358935,0.0,0
2018-02-13 22:25:00,2,5.0,68,2.365079365,0.0,0
2018-02-13 22:55:00,2,5.5,78,2.01843318,0.0,0
2018-02-13 23:25:00,2,6.0,41,2.0,0.0,0
2018-02-13 23:55:00,2,6.5,41,2.0,0.0,0
2018-02-14 00:25:00,2,7.0,49,2.0,0.0,0
2018-02-14 00:55:00,2,7.5,64,1.873701476,0.0,0
2018-02-14 01:25:00,2,8.0,36,1.389830508,0.0,0
2018-02-14 01:55:00,2,8.5,32,1.019682887,0.0,0
2018-02-14 02:25:00,2,9.0,29,1.0,0.0,0
2018-02-14 02:55:00,2,9.5,14,1.0,8.583333333,1
2018-02-14 03:25:00,2,10.0,10,0.0,5.383333333,2
2018-02-14 03:55:00,2,10.5,15,0.0,0.0,0
2018-02-14 04:25:00,2,11.0,22,0.0,6.333333333,1
2018-02-14 04:55:00,2,11.5,10,0.0,0.0,0
2018-02-14 05:25:00,2,12.0,12,0.0,8.033333333,1
2018-02-14 05:55:00,2,12.5,3,0.0,5.4,1
2018-02-14 06:25:00,2,13.0,2,0.0,1.866666667,1
2018-02-14 16:56:00,2,-0.5,5,4.0,0.0,0
2018-02-14 17:26:00,2,0.0,16,4.0,0.0,0
2018-02-14 17:56:00,2,0.5,11,4.0,0.0,0
2018-02-14 18:26:00,2,1.0,31,4.0,0.0,0
2018-02-14 18:56:00,2,1.5,52,3.934863524,0.0,0
2018-02-14 19:26:00,2,2.0,56,3.442307692,0.0,0
2018-02-14 19:56:00,2,2.5,47,3.022332506,0.0,0
2018-02-14 20:26:00,2,3.0,86,3.0,0.0,0
2018-02-14 20:56:00,2,3.5,54,2.83358935,0.0,0
2018-02-14 21:26:00,2,4.0,84,2.365079365,0.0,0
2018-02-14 21:56:00,2,4.5,86,2.01843318,5.133333333,4
2018-02-14 22:26:00,2,5.0,103,2.0,3.3,6
2018-02-14 22:56:00,2,5.5,91,1.854262673,0.0,0
2018-02-14 23:26:00,2,6.0,41,1.339285714,0.0,0
2018-02-14 23:56:00,2,6.5,76,1.005760369,0.0,0
2018-02-15 00:26:00,2,7.0,32,1.0,0.0,0
2018-02-15 00:56:00,2,7.5,34,0.828133263,0.0,0
2018-02-15 01:26:00,2,8.0,62,0.344262295,0.0,0
2018-02-15 01:56:00,2,8.5,33,0.049180328,0.0,0
2018-02-15 02:26:00,2,9.0,36,0.0,0.583333333,2
2018-02-15 02:56:00,2,9.5,46,0.0,0.0,0
2018-02-15 03:26:00,2,10.0,8,0.0,0.0,0
2018-02-15 16:26:00,2,-1.0,16,4.0,0.0,0
2018-02-15 16:56:00,2,-0.5,10,4.0,0.0,0
2018-02-15 17:26:00,2,0.0,8,4.0,0.0,0
2018-02-15 17:56:00,2,0.5,9,4.0,5.55,1
2018-02-15 18:26:00,2,1.0,29,4.0,7.833333333,5
2018-02-15 18:56:00,2,1.5,34,3.822307272,0.55,4
2018-02-15 19:26:00,2,2.0,51,3.322033898,1.266666667,1
2018-02-15 19:56:00,2,2.5,61,3.005467469,0.366666667,1
2018-02-15 20:26:00,2,3.0,65,3.0,0.0,0
2018-02-15 20:56:00,2,3.5,72,3.0,0.0,0
2018-02-15 21:26:00,2,4.0,88,3.0,0.0,0
2018-02-15 21:56:00,2,4.5,50,2.830905307,0.0,0
2018-02-15 22:26:00,2,5.0,107,2.35483871,0.0,0
2018-02-15 22:56:00,2,5.5,70,2.014568158,0.0,0
2018-02-15 23:26:00,2,6.0,55,2.0,0.0,0
2018-02-15 23:56:00,2,6.5,45,2.0,0.0,0
2018-02-16 00:26:00,2,7.0,43,2.0,0.0,0
2018-02-16 00:56:00,2,7.5,40,1.849097868,0.0,0
2018-02-16 01:26:00,2,8.0,48,1.355932203,0.0,0
2018-02-16 01:56:00,2,8.5,37,1.011481684,0.0,0
2018-02-16 02:26:00,2,9.0,34,1.0,0.0,0
2018-02-16 02:56:00,2,9.5,25,1.0,0.0,0
2018-02-16 03:26:00,2,10.0,6,1.0,0.0,0
2018-02-16 03:56:00,2,10.5,10,1.0,0.0,0
2018-02-16 04:26:00,2,11.0,15,0.0,0.0,0
2018-02-16 04:56:00,2,11.5,3,0.0,0.0,0
2018-02-16 05:26:00,2,12.0,2,0.0,0.0,0
2018-02-16 16:27:00,2,-1.0,2,4.0,10.06666667,1
2018-02-16 16:57:00,2,-0.5,5,4.0,2.1,1
2018-02-16 17:27:00,2,0.0,10,4.0,0.0,0
2018-02-16 17:57:00,2,0.5,3,4.0,0.0,0
2018-02-16 18:27:00,2,1.0,17,4.0,0.0,0
2018-02-16 18:57:00,2,1.5,53,4.0,0.0,0
2018-02-16 19:27:00,2,2.0,57,4.0,0.0,0
2018-02-16 19:57:00,2,2.5,48,3.800105764,0.0,0
2018-02-16 20:27:00,2,3.0,45,3.31147541,0.0,0
2018-02-16 20:57:00,2,3.5,58,3.005288207,0.0,0
2018-02-16 21:27:00,2,4.0,45,3.0,0.0,0
2018-02-16 21:57:00,2,4.5,53,3.0,1.816666667,2
2018-02-16 22:27:00,2,5.0,65,3.0,0.0,0
2018-02-16 22:57:00,2,5.5,70,2.796774194,0.0,0
2018-02-16 23:27:00,2,6.0,41,2.3,0.0,0
2018-02-16 23:57:00,2,6.5,52,2.003225806,0.0,0
2018-02-17 00:27:00,2,7.0,44,2.0,0.0,0
2018-02-17 00:57:00,2,7.5,59,2.0,0.0,0
2018-02-17 01:27:00,2,8.0,49,2.0,0.0,0
2018-02-17 01:57:00,2,8.5,37,2.0,0.0,0
2018-02-17 02:27:00,2,9.0,35,2.0,0.0,0
2018-02-17 02:57:00,2,9.5,52,1.843803056,0.0,0
2018-02-17 03:27:00,2,10.0,32,1.333333333,0.0,0
2018-02-17 03:57:00,2,10.5,15,1.00565931,0.0,0
2018-02-17 04:27:00,2,11.0,17,1.0,0.0,0
2018-02-17 04:57:00,2,11.5,10,1.0,0.266666667,1
2018-02-17 05:27:00,2,12.0,5,0.0,3.933333333,1
2018-02-17 05:57:00,2,12.5,2,0.0,0.0,0
2018-02-17 06:27:00,2,13.0,3,0.0,0.0,0
2018-02-17 15:58:00,2,-1.5,4,4.0,0.0,0
2018-02-17 16:28:00,2,-1.0,1,4.0,0.0,0
2018-02-17 16:58:00,2,-0.5,10,4.0,5.533333333,2
2018-02-17 17:28:00,2,0.0,8,4.0,1.25,2
2018-02-17 17:58:00,2,0.5,13,4.0,4.033333333,1
2018-02-17 18:28:00,2,1.0,40,4.0,0.0,0
2018-02-17 18:58:00,2,1.5,45,3.800105764,0.0,0
2018-02-17 19:28:00,2,2.0,55,3.31147541,0.0,0
2018-02-17 19:58:00,2,2.5,63,3.005288207,0.0,0
2018-02-17 20:28:00,2,3.0,65,3.0,1.25,1
2018-02-17 20:58:00,2,3.5,68,3.0,0.116666667,1
2018-02-17 21:28:00,2,4.0,71,3.0,0.0,0
2018-02-17 21:58:00,2,4.5,45,3.0,0.0,0
2018-02-17 22:28:00,2,5.0,63,3.0,0.0,0
2018-02-17 22:58:00,2,5.5,52,2.796774194,0.0,0
2018-02-17 23:28:00,2,6.0,45,2.3,0.9,1
2018-02-17 23:58:00,2,6.5,72,2.003225806,0.0,0
2018-02-18 00:28:00,2,7.0,62,2.0,0.0,0
2018-02-18 00:58:00,2,7.5,78,2.0,0.0,0
2018-02-18 01:28:00,2,8.0,44,2.0,0.0,0
2018-02-18 01:58:00,2,8.5,52,1.814383924,0.0,0
2018-02-18 02:28:00,2,9.0,46,1.327868852,0.0,0
2018-02-18 02:58:00,2,9.5,56,0.82400475,0.0,0
2018-02-18 03:28:00,2,10.0,38,0.298245614,0.0,0
2018-02-18 03:58:00,2,10.5,4,0.01754386,0.0,0
2018-02-18 15:59:00,2,-1.5,6,4.0,0.0,0
2018-02-18 16:29:00,2,-1.0,9,4.0,0.0,0
2018-02-18 16:59:00,2,-0.5,10,4.0,2.216666667,1
2018-02-18 17:29:00,2,0.0,14,4.0,0.2,2
2018-02-18 17:59:00,2,0.5,9,4.0,0.0,0
2018-02-18 18:29:00,2,1.0,30,4.0,0.0,0
2018-02-18 18:59:00,2,1.5,46,4.0,0.0,0
2018-02-18 19:29:00,2,2.0,52,4.0,0.0,0
2018-02-18 19:59:00,2,2.5,50,3.766129032,1.25,1
2018-02-18 20:29:00,2,3.0,71,3.266666667,0.0,0
2018-02-18 20:59:00,2,3.5,65,3.000537634,0.0,0
2018-02-18 21:29:00,2,4.0,52,3.0,0.0,0
2018-02-18 21:59:00,2,4.5,60,3.0,0.0,0
2018-02-18 22:29:00,2,5.0,52,3.0,0.0,0
2018-02-18 22:59:00,2,5.5,62,2.785298784,0.0,0
2018-02-18 23:29:00,2,6.0,59,2.295081967,0.0,0
2018-02-18 23:59:00,2,6.5,37,2.003172924,0.0,0
2018-02-19 00:29:00,2,7.0,39,2.0,3.616666667,1
2018-02-19 00:59:00,2,7.5,47,1.777265745,0.0,0
2018-02-19 01:29:00,2,8.0,40,1.301587302,0.2,1
2018-02-19 01:59:00,2,8.5,37,1.005120328,0.0,0
2018-02-19 02:29:00,2,9.0,32,1.0,0.0,0
2018-02-19 02:59:00,2,9.5,22,1.0,0.433333333,1
2018-02-19 03:29:00,2,10.0,22,1.0,0.0,0
2018-02-19 03:59:00,2,10.5,11,1.0,0.0,0
2018-02-19 04:29:00,2,11.0,5,0.0,0.0,0
2018-02-19 04:59:00,2,11.5,3,0.0,0.0,0
2018-02-19 16:00:00,2,-1.5,8,4.0,0.0,0
2018-02-19 16:30:00,2,-1.0,1,4.0,0.0,0
2018-02-19 17:00:00,2,-0.5,4,4.0,0.0,0
2018-02-19 17:30:00,2,0.0,9,4.0,0.0,0
2018-02-19 18:00:00,2,0.5,19,4.0,0.0,0
2018-02-19 18:30:00,2,1.0,22,4.0,0.0,0
2018-02-19 19:00:00,2,1.5,41,4.0,0.0,0
2018-02-19 19:30:00,2,2.0,34,4.0,0.0,0
2018-02-19 20:00:00,2,2.5,43,3.769962983,0.0,0
2018-02-19 20:30:00,2,3.0,55,3.278688525,0.0,0
2018-02-19 21:00:00,2,3.5,84,3.001586462,0.0,0
2018-02-19 21:30:00,2,4.0,90,3.0,0.0,0
2018-02-19 22:00:00,2,4.5,90,3.0,0.0,0
2018-02-19 22:30:00,2,5.0,81,3.0,0.0,0
2018-02-19 23:00:00,2,5.5,58,2.774193548,0.0,0
2018-02-19 23:30:00,2,6.0,55,2.25862069,0.0,0
2018-02-20 00:00:00,2,6.5,32,2.0,0.0,0
2018-02-20 00:30:00,2,7.0,37,2.0,0.0,0
2018-02-20 01:00:00,2,7.5,50,2.0,0.0,0
2018-02-20 01:30:00,2,8.0,36,2.0,3.166666667,1
